"Depth_meter","Water_Temperature_celsius","datetime"
0.25,5.68782318336129,2015-12-20 20:21:55
0.2,5.38054447682453,2015-12-20 20:21:55
0.15,5.24889880006679,2015-12-20 20:21:55
0.1,5.29427862003072,2015-12-20 20:21:55
0.05,5.37078472005387,2015-12-20 20:21:55
0.3,6.034913675,2015-12-20 20:22:05
0.25,5.69393838331644,2015-12-20 20:22:05
0.2,5.38753811332565,2015-12-20 20:22:05
0.15,5.25273308495713,2015-12-20 20:22:05
0.1,5.30518215998656,2015-12-20 20:22:05
0.05,5.37022911996241,2015-12-20 20:22:05
0.3,6.03644307500181,2015-12-20 20:22:15
0.25,5.6974462666824,2015-12-20 20:22:15
0.2,5.3933129066665,2015-12-20 20:22:15
0.15,5.26127937008274,2015-12-20 20:22:15
0.1,5.30768184000416,2015-12-20 20:22:15
0.05,5.38321112007216,2015-12-20 20:22:15
0.3,6.03804347502825,2015-12-20 20:22:25
0.25,5.70184034170513,2015-12-20 20:22:25
0.2,5.39948157013363,2015-12-20 20:22:25
0.15,5.26965429007626,2015-12-20 20:22:25
0.1,5.30855988001344,2015-12-20 20:22:25
0.05,5.39379072011025,2015-12-20 20:22:25
0.3,6.039694425,2015-12-20 20:22:35
0.25,5.70595440836589,2015-12-20 20:22:35
0.2,5.40791367998797,2015-12-20 20:22:35
0.15,5.27551204501358,2015-12-20 20:22:35
0.1,5.31270316001344,2015-12-20 20:22:35
0.05,5.40342380003289,2015-12-20 20:22:35
0.3,6.0410384750597,2015-12-20 20:22:45
0.25,5.71007528339683,2015-12-20 20:22:45
0.2,5.41530815345533,2015-12-20 20:22:45
0.15,5.28053855504485,2015-12-20 20:22:45
0.1,5.31689318006976,2015-12-20 20:22:45
0.05,5.4110525801057,2015-12-20 20:22:45
0.3,6.042579975,2015-12-20 20:22:55
0.25,5.71475012501601,2015-12-20 20:22:55
0.2,5.42231147999961,2015-12-20 20:22:55
0.15,5.28564437501246,2015-12-20 20:22:55
0.1,5.32295774002176,2015-12-20 20:22:55
0.05,5.41994904005671,2015-12-20 20:22:55
0.3,6.0440924999992,2015-12-20 20:23:05
0.25,5.7185719000407,2015-12-20 20:23:05
0.2,5.42747957016009,2015-12-20 20:23:05
0.15,5.29134068507275,2015-12-20 20:23:05
0.1,5.32996342002576,2015-12-20 20:23:05
0.05,5.42726086003524,2015-12-20 20:23:05
0.3,6.045714525,2015-12-20 20:23:15
0.25,5.72279220837783,2015-12-20 20:23:15
0.2,5.43482586332164,2015-12-20 20:23:15
0.15,5.29662961501445,2015-12-20 20:23:15
0.1,5.33681168002416,2015-12-20 20:23:15
0.05,5.43358357995873,2015-12-20 20:23:15
0.3,6.04727520000545,2015-12-20 20:23:25
0.25,5.72657386668783,2015-12-20 20:23:25
0.2,5.4397870000869,2015-12-20 20:23:25
0.15,5.30239174006228,2015-12-20 20:23:25
0.1,5.34218434002208,2015-12-20 20:23:25
0.05,5.44090674010619,2015-12-20 20:23:25
0.3,6.04903805,2015-12-20 20:23:35
0.25,5.73003139997782,2015-12-20 20:23:35
0.2,5.44577229665916,2015-12-20 20:23:35
0.15,5.30946875995515,2015-12-20 20:23:35
0.1,5.34912139997648,2015-12-20 20:23:35
0.05,5.45198195991982,2015-12-20 20:23:35
0.3,6.0506781000119,2015-12-20 20:23:45
0.25,5.73391372501031,2015-12-20 20:23:45
0.2,5.45208912999362,2015-12-20 20:23:45
0.15,5.31609875006427,2015-12-20 20:23:45
0.1,5.35542854002096,2015-12-20 20:23:45
0.05,5.4601848600426,2015-12-20 20:23:45
0.3,6.05229412504196,2015-12-20 20:23:55
0.25,5.73774555838706,2015-12-20 20:23:55
0.2,5.45836149681685,2015-12-20 20:23:55
0.15,5.32231909006278,2015-12-20 20:23:55
0.1,5.36132626006912,2015-12-20 20:23:55
0.05,5.46341160000101,2015-12-20 20:23:55
0.3,6.053916175,2016-12-20 20:00:05
0.25,5.74163590836616,2016-12-20 20:00:05
0.2,5.46459959999125,2016-12-20 20:00:05
0.15,5.3277929950132,2016-12-20 20:00:05
0.1,5.36512787999392,2016-12-20 20:00:05
0.05,5.46760687998658,2016-12-20 20:00:05
0.3,6.05561287503066,2016-12-20 20:00:15
0.25,5.74497801673564,2016-12-20 20:00:15
0.2,5.46911973675736,2016-12-20 20:00:15
0.15,5.33324590505481,2016-12-20 20:00:15
0.1,5.36916348004864,2016-12-20 20:00:15
0.05,5.47066542000605,2016-12-20 20:00:15
0.3,6.05726135,2016-12-20 20:00:25
0.25,5.74897684167806,2016-12-20 20:00:25
0.2,5.47509728666272,2016-12-20 20:00:25
0.15,5.33689638501507,2016-12-20 20:00:25
0.1,5.3746641200128,2016-12-20 20:00:25
0.05,5.46926876003724,2016-12-20 20:00:25
0.3,6.05878832501109,2016-12-20 20:00:35
0.25,5.75238724167779,2016-12-20 20:00:35
0.2,5.48027304997714,2016-12-20 20:00:35
0.15,5.34312377505829,2016-12-20 20:00:35
0.1,5.37772990001056,2016-12-20 20:00:35
0.05,5.47161592002868,2016-12-20 20:00:35
0.3,6.060487325,2016-12-20 20:00:45
0.25,5.75636295002035,2016-12-20 20:00:45
0.2,5.48773149666898,2016-12-20 20:00:45
0.15,5.34611926501146,2016-12-20 20:00:45
0.1,5.3838271600184,2016-12-20 20:00:45
0.05,5.4720421400426,2016-12-20 20:00:45
0.3,6.06206245001008,2016-12-20 20:00:55
0.25,5.75862182501628,2016-12-20 20:00:55
0.2,5.48841654667276,2016-12-20 20:00:55
0.15,5.35369337507921,2016-12-20 20:00:55
0.1,5.38539350000208,2016-12-20 20:00:55
0.05,5.47542376006692,2016-12-20 20:00:55
0.3,6.0636123,2016-12-20 20:01:05
0.25,5.76359154998026,2016-12-20 20:01:05
0.2,5.49586792999898,2016-12-20 20:01:05
0.15,5.35923655497144,2016-12-20 20:01:05
0.1,5.39010869998592,2016-12-20 20:01:05
0.05,5.47403408001543,2016-12-20 20:01:05
0.3,6.06524032500424,2016-12-20 20:01:15
0.25,5.76599806668864,2016-12-20 20:01:15
0.2,5.49854552332696,2016-12-20 20:01:15
0.15,5.36663465508569,2016-12-20 20:01:15
0.1,5.39331194001856,2016-12-20 20:01:15
0.05,5.47917052001442,2016-12-20 20:01:15
0.3,6.0669321500573,2016-12-20 20:01:25
0.25,5.76980209171244,2016-12-20 20:01:25
0.2,5.5031887433847,2016-12-20 20:01:25
0.15,5.37381106506575,2016-12-20 20:01:25
0.1,5.40014710009857,2016-12-20 20:01:25
0.05,5.47823910000352,2016-12-20 20:01:25
0.3,6.068483175,2016-12-20 20:01:35
0.25,5.77405759169841,2016-12-20 20:01:35
0.2,5.50907421332391,2016-12-20 20:01:35
0.15,5.37934599000996,2016-12-20 20:01:35
0.1,5.4071741800224,2016-12-20 20:01:35
0.05,5.47894537998424,2016-12-20 20:01:35
0.3,6.06993075003148,2016-12-20 20:01:45
0.25,5.7769779166685,2016-12-20 20:01:45
0.2,5.51326054012646,2016-12-20 20:01:45
0.15,5.38572127005679,2016-12-20 20:01:45
0.1,5.41208222003585,2016-12-20 20:01:45
0.05,5.47536575995975,2016-12-20 20:01:45
0.3,6.0715251,2016-12-20 20:01:55
0.25,5.78202996670031,2016-12-20 20:01:55
0.2,5.52015781999255,2016-12-20 20:01:55
0.15,5.39163873001195,2016-12-20 20:01:55
0.1,5.41645392002896,2016-12-20 20:01:55
0.05,5.47127077999228,2016-12-20 20:01:55
0.3,6.07287275000202,2016-12-20 20:02:05
0.25,5.78614903334717,2016-12-20 20:02:05
0.2,5.52445473336381,2016-12-20 20:02:05
0.15,5.39703207504682,2016-12-20 20:02:05
0.1,5.41929544000592,2016-12-20 20:02:05
0.05,5.46633723994515,2016-12-20 20:02:05
0.3,6.0746813,2016-12-20 20:02:15
0.25,5.78750401662054,2016-12-20 20:02:15
0.2,5.5298843466639,2016-12-20 20:02:15
0.15,5.40278578001444,2016-12-20 20:02:15
0.1,5.42064514000064,2016-12-20 20:02:15
0.05,5.46140454002483,2016-12-20 20:02:15
0.3,6.07612162500444,2016-12-20 20:02:25
0.25,5.79221652500488,2016-12-20 20:02:25
0.2,5.53401700333561,2016-12-20 20:02:25
0.15,5.40821770506326,2016-12-20 20:02:25
0.1,5.42155670001024,2016-12-20 20:02:25
0.05,5.45792955998137,2016-12-20 20:02:25
0.3,6.07725745,2016-12-20 20:02:35
0.25,5.79541349164713,2016-12-20 20:02:35
0.2,5.5384711433295,2016-12-20 20:02:35
0.15,5.41327840996448,2016-12-20 20:02:35
0.1,5.4258014799896,2016-12-20 20:02:35
0.05,5.45629558000504,2016-12-20 20:02:35
0.3,6.07876639999355,2016-12-20 20:02:45
0.25,5.79804687501926,2016-12-20 20:02:45
0.2,5.54332583666193,2016-12-20 20:02:45
0.15,5.41899409506026,2016-12-20 20:02:45
0.1,5.42858481999808,2016-12-20 20:02:45
0.05,5.45453555997685,2016-12-20 20:02:45
0.3,6.08041365004114,2016-12-20 20:02:55
0.25,5.8011640416923,2016-12-20 20:02:55
0.2,5.54955160678358,2016-12-20 20:02:55
0.15,5.42456125504183,2016-12-20 20:02:55
0.1,5.42809516000897,2016-12-20 20:02:55
0.05,5.4482986799059,2016-12-20 20:02:55
0.3,6.082062175,2016-12-20 20:03:05
0.25,5.8034471000236,2016-12-20 20:03:05
0.2,5.5549429966551,2016-12-20 20:03:05
0.15,5.42943318000685,2016-12-20 20:03:05
0.1,5.4284741400024,2016-12-20 20:03:05
0.05,5.44013523997148,2016-12-20 20:03:05
0.3,6.08373712504598,2016-12-20 20:03:15
0.25,5.80620944170513,2016-12-20 20:03:15
0.2,5.55908546669865,2016-12-20 20:03:15
0.15,5.43460750505179,2016-12-20 20:03:15
0.1,5.42955556000575,2016-12-20 20:03:15
0.05,5.43684693996929,2016-12-20 20:03:15
0.3,6.085357925,2016-12-20 20:03:25
0.25,5.8092522083545,2016-12-20 20:03:25
0.2,5.56467381332589,2016-12-20 20:03:25
0.15,5.43947846501096,2016-12-20 20:03:25
0.1,5.43000993999952,2016-12-20 20:03:25
0.05,5.43255483997316,2016-12-20 20:03:25
0.3,6.08686925000928,2016-12-20 20:03:35
0.25,5.81212741667399,2016-12-20 20:03:35
0.2,5.56857327335313,2016-12-20 20:03:35
0.15,5.44412499003885,2016-12-20 20:03:35
0.1,5.43047478000368,2016-12-20 20:03:35
0.05,5.42787533996929,2016-12-20 20:03:35
0.3,6.0885117,2016-12-20 20:03:45
0.25,5.81578221667345,2016-12-20 20:03:45
0.2,5.57390976332989,2016-12-20 20:03:45
0.15,5.4491580600132,2016-12-20 20:03:45
0.1,5.43189508000512,2016-12-20 20:03:45
0.05,5.42516024002315,2016-12-20 20:03:45
0.3,6.0902227000006,2016-12-20 20:03:55
0.25,5.8198528750312,2016-12-20 20:03:55
0.2,5.57904847673672,2016-12-20 20:03:55
0.15,5.45436136005279,2016-12-20 20:03:55
0.1,5.4331894600032,2016-12-20 20:03:55
0.05,5.42179753996527,2016-12-20 20:03:55
0.3,6.09184955,2016-12-20 20:04:05
0.25,5.82336479998657,2016-12-20 20:04:05
0.2,5.58530526666554,2016-12-20 20:04:05
0.15,5.46136314493361,2016-12-20 20:04:05
0.1,5.4355805399864,2016-12-20 20:04:05
0.05,5.42035141999128,2016-12-20 20:04:05
0.3,6.0935389250119,2016-12-20 20:04:15
0.25,5.82683098333822,2016-12-20 20:04:15
0.2,5.59049930333209,2016-12-20 20:04:15
0.15,5.46928345504083,2016-12-20 20:04:15
0.1,5.44108050000736,2016-12-20 20:04:15
0.05,5.42175250000034,2016-12-20 20:04:15
0.3,6.09518377500645,2016-12-20 20:04:25
0.25,5.82971018338521,2016-12-20 20:04:25
0.2,5.59474281672589,2016-12-20 20:04:25
0.15,5.47090022499502,2016-12-20 20:04:25
0.1,5.44138215999617,2016-12-20 20:04:25
0.05,5.42160344002617,2016-12-20 20:04:25
0.3,6.096893675,2016-12-20 20:04:35
0.25,5.83335317501953,2016-12-20 20:04:35
0.2,5.5985643266621,2016-12-20 20:04:35
0.15,5.46823912998892,2016-12-20 20:04:35
0.1,5.44020613999568,2016-12-20 20:04:35
0.05,5.42420546002416,2016-12-20 20:04:35
0.3,6.09866725006213,2016-12-20 20:04:45
0.25,5.83658995006043,2016-12-20 20:04:45
0.2,5.6017980734346,2016-12-20 20:04:45
0.15,5.46835995503137,2016-12-20 20:04:45
0.1,5.44027110004929,2016-12-20 20:04:45
0.05,5.42990686004479,2016-12-20 20:04:45
0.3,6.100419175,2016-12-20 20:04:55
0.25,5.83997999167508,2016-12-20 20:04:55
0.2,5.60616549332516,2016-12-20 20:04:55
0.15,5.46716465498531,2016-12-20 20:04:55
0.1,5.44243310000032,2016-12-20 20:04:55
0.05,5.43259186002751,2016-12-20 20:04:55
0.3,6.10209655000222,2016-12-20 20:05:05
0.25,5.84352374167833,2016-12-20 20:05:05
0.2,5.61081761003807,2016-12-20 20:05:05
0.15,5.46215294995967,2016-12-20 20:05:05
0.1,5.44216963999744,2016-12-20 20:05:05
0.05,5.43673984002869,2016-12-20 20:05:05
0.3,6.103718525,2016-12-20 20:05:15
0.25,5.8473041666824,2016-12-20 20:05:15
0.2,5.61385135333023,2016-12-20 20:05:15
0.15,5.46072378499913,2016-12-20 20:05:15
0.1,5.4424006200008,2016-12-20 20:05:15
0.05,5.43997013998155,2016-12-20 20:05:15
0.3,6.10557517499516,2016-12-20 20:05:25
0.25,5.85057726669461,2016-12-20 20:05:25
0.2,5.61709317005101,2016-12-20 20:05:25
0.15,5.46104899994971,2016-12-20 20:05:25
0.1,5.44294090000208,2016-12-20 20:05:25
0.05,5.44256192001761,2016-12-20 20:05:25
0.3,6.1072429,2016-12-20 20:05:35
0.25,5.85292554999309,2016-12-20 20:05:35
0.2,5.61741207999588,2016-12-20 20:05:35
0.15,5.46150273498805,2016-12-20 20:05:35
0.1,5.44370926000272,2016-12-20 20:05:35
0.05,5.44436811998491,2016-12-20 20:05:35
0.3,6.10883715000343,2016-12-20 20:05:45
0.25,5.85604810831896,2016-12-20 20:05:45
0.2,5.62013029666311,2016-12-20 20:05:45
0.15,5.46379285502192,2016-12-20 20:05:45
0.1,5.44287598000304,2016-12-20 20:05:45
0.05,5.44643244001946,2016-12-20 20:05:45
0.3,6.1106770000226,2016-12-20 20:05:55
0.25,5.85900968337118,2016-12-20 20:05:55
0.2,5.62398857670693,2016-12-20 20:05:55
0.15,5.46574709499951,2016-12-20 20:05:55
0.1,5.44318044000384,2016-12-20 20:05:55
0.05,5.44874592002264,2016-12-20 20:05:55
0.3,6.112349525,2016-12-20 20:06:05
0.25,5.86213302501655,2016-12-20 20:06:05
0.2,5.62772295999532,2016-12-20 20:06:05
0.15,5.46451884999515,2016-12-20 20:06:05
0.1,5.44447862000896,2016-12-20 20:06:05
0.05,5.45081524001611,2016-12-20 20:06:05
0.3,6.11398592504357,2016-12-20 20:06:15
0.25,5.86548247502991,2016-12-20 20:06:15
0.2,5.63081976670092,2016-12-20 20:06:15
0.15,5.4628250349771,2016-12-20 20:06:15
0.1,5.44686020002944,2016-12-20 20:06:15
0.05,5.45335382002264,2016-12-20 20:06:15
0.3,6.1157222,2016-12-20 20:06:25
0.25,5.86812559167508,2016-12-20 20:06:25
0.2,5.63237903666407,2016-12-20 20:06:25
0.15,5.4629723250061,2016-12-20 20:06:25
0.1,5.44947464000768,2016-12-20 20:06:25
0.05,5.45590334002114,2016-12-20 20:06:25
0.3,6.11728162500544,2016-12-20 20:06:35
0.25,5.87050015000895,2016-12-20 20:06:35
0.2,5.63277663003046,2016-12-20 20:06:35
0.15,5.46765524505976,2016-12-20 20:06:35
0.1,5.45169590000704,2016-12-20 20:06:35
0.05,5.45938436004378,2016-12-20 20:06:35
0.3,6.119049175,2016-12-20 20:06:45
0.25,5.87271931668592,2016-12-20 20:06:45
0.2,5.63558740999594,2016-12-20 20:06:45
0.15,5.47487807001606,2016-12-20 20:06:45
0.1,5.45369372000608,2016-12-20 20:06:45
0.05,5.46439013997149,2016-12-20 20:06:45
0.3,6.12082040000605,2016-12-20 20:06:55
0.25,5.87496848335042,2016-12-20 20:06:55
0.2,5.63738232664687,2016-12-20 20:06:55
0.15,5.4802914200239,2016-12-20 20:06:55
0.1,5.45516562000784,2016-12-20 20:06:55
0.05,5.46949386005082,2016-12-20 20:06:55
0.3,6.122269125,2016-12-20 20:07:05
0.25,5.87790764999329,2016-12-20 20:07:05
0.2,5.64058627333311,2016-12-20 20:07:05
0.15,5.4822909999937,2016-12-20 20:07:05
0.1,5.45964049999152,2016-12-20 20:07:05
0.05,5.47400513996646,2016-12-20 20:07:05
0.3,6.12399935000888,2016-12-20 20:07:15
0.25,5.87862241665528,2016-12-20 20:07:15
0.2,5.63660796666554,2016-12-20 20:07:15
0.15,5.47967635499154,2016-12-20 20:07:15
0.1,5.46111812000432,2016-12-20 20:07:15
0.05,5.4781460400265,2016-12-20 20:07:15
0.3,6.12573082504276,2016-12-20 20:07:25
0.25,5.88134717505737,2016-12-20 20:07:25
0.2,5.63937900013894,2016-12-20 20:07:25
0.15,5.48261076992382,2016-12-20 20:07:25
0.1,5.46451918001344,2016-12-20 20:07:25
0.05,5.48824538009258,2016-12-20 20:07:25
0.3,6.12711095,2016-12-20 20:07:35
0.25,5.88380663334147,2016-12-20 20:07:35
0.2,5.64546802999882,2016-12-20 20:07:35
0.15,5.47764895999801,2016-12-20 20:07:35
0.1,5.4663833400112,2016-12-20 20:07:35
0.05,5.49012709998491,2016-12-20 20:07:35
0.3,6.12857894998548,2016-12-20 20:07:45
0.25,5.88648854173259,2016-12-20 20:07:45
0.2,5.64753220335236,2016-12-20 20:07:45
0.15,5.48318100508116,2016-12-20 20:07:45
0.1,5.46957918003456,2016-12-20 20:07:45
0.05,5.49079042002415,2016-12-20 20:07:45
0.3,6.130001175,2016-12-20 20:07:55
0.25,5.88831931667372,2016-12-20 20:07:55
0.2,5.64971898999786,2016-12-20 20:07:55
0.15,5.48780854000199,2016-12-20 20:07:55
0.1,5.47147686000608,2016-12-20 20:07:55
0.05,5.49439374003522,2016-12-20 20:07:55
0.3,6.13171697500767,2016-12-20 20:08:05
0.25,5.88991385835178,2016-12-20 20:08:05
0.2,5.65265620003349,2016-12-20 20:08:05
0.15,5.4886364500005,2016-12-20 20:08:05
0.1,5.4736522800104,2016-12-20 20:08:05
0.05,5.49755482001258,2016-12-20 20:08:05
0.3,6.13335335,2016-12-20 20:08:15
0.25,5.8916172666767,2016-12-20 20:08:15
0.2,5.65429803999848,2016-12-20 20:08:15
0.15,5.48923369500224,2016-12-20 20:08:15
0.1,5.47639950000704,2016-12-20 20:08:15
0.05,5.50013371997217,2016-12-20 20:08:15
0.3,6.13514742501029,2016-12-20 20:08:25
0.25,5.89335625834581,2016-12-20 20:08:25
0.2,5.65671201005481,2016-12-20 20:08:25
0.15,5.49016573000598,2016-12-20 20:08:25
0.1,5.47955526001312,2016-12-20 20:08:25
0.05,5.50367682003019,2016-12-20 20:08:25
0.3,6.136249575,2016-12-20 20:08:35
0.25,5.89577916665934,2016-12-20 20:08:35
0.2,5.65905609999487,2016-12-20 20:08:35
0.15,5.49222294998009,2016-12-20 20:08:35
0.1,5.48294203999024,2016-12-20 20:08:35
0.05,5.50763701996177,2016-12-20 20:08:35
0.3,6.1381591250113,2016-12-20 20:08:45
0.25,5.89884929168131,2016-12-20 20:08:45
0.2,5.66220405666323,2016-12-20 20:08:45
0.15,5.4971836950677,2016-12-20 20:08:45
0.1,5.48652732001104,2016-12-20 20:08:45
0.05,5.51310742003454,2016-12-20 20:08:45
0.3,6.13978347500806,2016-12-20 20:08:55
0.25,5.90184581670939,2016-12-20 20:08:55
0.2,5.66416736671955,2016-12-20 20:08:55
0.15,5.50288601005228,2016-12-20 20:08:55
0.1,5.48966880003648,2016-12-20 20:08:55
0.05,5.5184097200498,2016-12-20 20:08:55
0.3,6.141573875,2016-12-20 20:09:05
0.25,5.90426677501329,2016-12-20 20:09:05
0.2,5.66664583333074,2016-12-20 20:09:05
0.15,5.50807294501444,2016-12-20 20:09:05
0.1,5.49217644000768,2016-12-20 20:09:05
0.05,5.52446192003689,2016-12-20 20:09:05
0.3,6.14356042509601,2016-12-20 20:09:15
0.25,5.90714350836812,2016-12-20 20:09:15
0.2,5.66971898672907,2016-12-20 20:09:15
0.15,5.51335206005178,2016-12-20 20:09:15
0.1,5.49484826006081,2016-12-20 20:09:15
0.05,5.52923072005181,2016-12-20 20:09:15
0.3,6.145393,2016-12-20 20:09:25
0.25,5.91008215001519,2016-12-20 20:09:25
0.2,5.67296787999696,2016-12-20 20:09:25
0.15,5.51701758500647,2016-12-20 20:09:25
0.1,5.49868376001024,2016-12-20 20:09:25
0.05,5.53379432003052,2016-12-20 20:09:25
0.3,6.14749020000585,2016-12-20 20:09:35
0.25,5.9134713416843,2016-12-20 20:09:35
0.2,5.67530982338051,2016-12-20 20:09:35
0.15,5.51911036501244,2016-12-20 20:09:35
0.1,5.50257844001504,2016-12-20 20:09:35
0.05,5.54025902007796,2016-12-20 20:09:35
0.3,6.149816025,2016-12-20 20:09:45
0.25,5.91767156668864,2016-12-20 20:09:45
0.2,5.6785213433304,2016-12-20 20:09:45
0.15,5.51970854499975,2016-12-20 20:09:45
0.1,5.50706112001632,2016-12-20 20:09:45
0.05,5.54845451994803,2016-12-20 20:09:45
0.3,6.15218640000686,2016-12-20 20:09:55
0.25,5.92041843335341,2016-12-20 20:09:55
0.2,5.67969621003807,2016-12-20 20:09:55
0.15,5.51874092000398,2016-12-20 20:09:55
0.1,5.51160968001712,2016-12-20 20:09:55
0.05,5.55622670008399,2016-12-20 20:09:55
0.3,6.15463135,2016-12-20 20:10:05
0.25,5.92428973331808,2016-12-20 20:10:05
0.2,5.68159571999791,2016-12-20 20:10:05
0.15,5.51957638498275,2016-12-20 20:10:05
0.1,5.5167749599816,2016-12-20 20:10:05
0.05,5.5660442799296,2016-12-20 20:10:05
0.3,6.15743967500807,2016-12-20 20:10:15
0.25,5.92757852501085,2016-12-20 20:10:15
0.2,5.68231500333192,2016-12-20 20:10:15
0.15,5.52111877501443,2016-12-20 20:10:15
0.1,5.52193068002209,2016-12-20 20:10:15
0.05,5.57853306009386,2016-12-20 20:10:15
0.3,6.16027812504276,2016-12-20 20:10:25
0.25,5.93155903340595,2016-12-20 20:10:25
0.2,5.68377383666825,2016-12-20 20:10:25
0.15,5.52341302503385,2016-12-20 20:10:25
0.1,5.52832454009409,2016-12-20 20:10:25
0.05,5.59140574014582,2016-12-20 20:10:25
0.3,6.163679625,2016-12-20 20:10:35
0.25,5.93644020836127,2016-12-20 20:10:35
0.2,5.685304566659,2016-12-20 20:10:35
0.15,5.52579829498992,2016-12-20 20:10:35
0.1,5.53644910002961,2016-12-20 20:10:35
0.05,5.60851524005832,2016-12-20 20:10:35
0.3,6.16725677508149,2016-12-20 20:10:45
0.25,5.94225971673685,2016-12-20 20:10:45
0.2,5.68755682338051,2016-12-20 20:10:45
0.15,5.52846486507118,2016-12-20 20:10:45
0.1,5.54593024014787,2016-12-20 20:10:45
0.05,5.62077886018953,2016-12-20 20:10:45
0.3,6.171741225,2016-12-20 20:10:55
0.25,5.94986448329564,2016-12-20 20:10:55
0.2,5.68902072001471,2016-12-20 20:10:55
0.15,5.53589655500996,2016-12-20 20:10:55
0.1,5.55828110003281,2016-12-20 20:10:55
0.05,5.64987516031733,2016-12-20 20:10:55
0.3,6.17617630001775,2016-12-20 20:11:05
0.25,5.94855160000624,2016-12-20 20:11:05
0.2,5.68380452664687,2016-12-20 20:11:05
0.15,5.5389265150224,2016-12-20 20:11:05
0.1,5.57210596006818,2016-12-20 20:11:05
0.05,5.6834751400397,2016-12-20 20:11:05
0.3,6.180519925,2016-12-20 20:11:15
0.25,5.94812894164822,2016-12-20 20:11:15
0.2,5.67938635667473,2016-12-20 20:11:15
0.15,5.54511297002028,2016-12-20 20:11:15
0.1,5.59415062006194,2016-12-20 20:11:15
0.05,5.71595367957461,2016-12-20 20:11:15
0.3,6.18425345000948,2016-12-20 20:11:25
0.25,5.94372387496501,2016-12-20 20:11:25
0.2,5.67565219652815,2016-12-20 20:11:25
0.15,5.55431890006819,2016-12-20 20:11:25
0.1,5.61312358008706,2016-12-20 20:11:25
0.05,5.77496532050328,2016-12-20 20:11:25
0.3,6.187973775,2016-12-20 20:11:35
0.25,5.94151186669108,2016-12-20 20:11:35
0.2,5.6762124233401,2016-12-20 20:11:35
0.15,5.5636171849051,2016-12-20 20:11:35
0.1,5.64252109989149,2016-12-20 20:11:35
0.05,5.79162723995949,2016-12-20 20:11:35
0.3,6.19114545000868,2016-12-20 20:11:45
0.25,5.93917360831299,2016-12-20 20:11:45
0.2,5.67730195666836,2016-12-20 20:11:45
0.15,5.58334917523391,2016-12-20 20:11:45
0.1,5.67818068009139,2016-12-20 20:11:45
0.05,5.80755872029126,2016-12-20 20:11:45
0.3,6.19400185004275,2016-12-20 20:11:55
0.25,5.93594389991823,2016-12-20 20:11:55
0.2,5.67685036329702,2016-12-20 20:11:55
0.15,5.6020922751468,2016-12-20 20:11:55
0.1,5.69570400012036,2016-12-20 20:11:55
0.05,5.85441418044683,2016-12-20 20:11:55
0.3,6.196851075,2016-12-20 20:12:05
0.25,5.93331236665256,2016-12-20 20:12:05
0.2,5.67881590332804,2016-12-20 20:12:05
0.15,5.6166175300367,2016-12-20 20:12:05
0.1,5.71395428007731,2016-12-20 20:12:05
0.05,5.90149200028609,2016-12-20 20:12:05
0.3,6.19972192504116,2016-12-20 20:12:15
0.25,5.93049641665568,2016-12-20 20:12:15
0.2,5.6811355,2016-12-20 20:12:15
0.15,5.63536574021295,2016-12-20 20:12:15
0.1,5.74690398048531,2016-12-20 20:12:15
0.05,5.92534022023437,2016-12-20 20:12:15
0.3,6.202474875,2016-12-20 20:12:25
0.25,5.92897722499837,2016-12-20 20:12:25
0.2,5.68485443332437,2016-12-20 20:12:25
0.15,5.65721327504515,2016-12-20 20:12:25
0.1,5.77334768007891,2016-12-20 20:12:25
0.05,5.97672846032477,2016-12-20 20:12:25
0.3,6.20483075001553,2016-12-20 20:12:35
0.25,5.92742645834635,2016-12-20 20:12:35
0.2,5.6880156201834,2016-12-20 20:12:35
0.15,5.67706922522536,2016-12-20 20:12:35
0.1,5.79848696006355,2016-12-20 20:12:35
0.05,5.98441292022024,2016-12-20 20:12:35
0.3,6.206855675,2016-12-20 20:12:45
0.25,5.92073064997884,2016-12-20 20:12:45
0.2,5.69241601665573,2016-12-20 20:12:45
0.15,5.69145577004664,2016-12-20 20:12:45
0.1,5.81486780006915,2016-12-20 20:12:45
0.05,6.03293543960845,2016-12-20 20:12:45
0.3,6.20859072500565,2016-12-20 20:12:55
0.25,5.92167918338677,2016-12-20 20:12:55
0.2,5.6995075935053,2016-12-20 20:12:55
0.15,5.7123844202661,2016-12-20 20:12:55
0.1,5.83945160007956,2016-12-20 20:12:55
0.05,6.07241094030438,2016-12-20 20:12:55
0.3,6.211247375,2016-12-20 20:13:05
0.25,5.93075814166687,2016-12-20 20:13:05
0.2,5.7123308799929,2016-12-20 20:13:05
0.15,5.73261447987632,2016-12-20 20:13:05
0.1,5.86706429989834,2016-12-20 20:13:05
0.05,6.12054195990007,2016-12-20 20:13:05
0.3,6.21400992500404,2016-12-20 20:13:15
0.25,5.92675220835476,2016-12-20 20:13:15
0.2,5.7167762433237,2016-12-20 20:13:15
0.15,5.75603089526605,2016-12-20 20:13:15
0.1,5.89770914012407,2016-12-20 20:13:15
0.05,6.17621504005379,2016-12-20 20:13:15
0.3,6.21715267505487,2016-12-20 20:13:25
0.25,5.93029863326926,2016-12-20 20:13:25
0.2,5.7253917500284,2016-12-20 20:13:25
0.15,5.77166610518697,2016-12-20 20:13:25
0.1,5.93810318063464,2016-12-20 20:13:25
